Order ID,Customer ID,Order date & time,Product,Order value (gross),Order value (net),Discount applied (₹),Discount applied (%),Payment mode,Shipping city,Pincode,First order vs repeat,Channel source (last touch),Delivered / Returned / RTO,order_rank,Corrected order type
ORD-20251016-028011,CUST-0014464,2025-10-16 23:04:00,Mixed Cart,3254,2735,519,16.0,COD,Pune,221089,Repeat,Meta,Returned,2.0,Repeat
ORD-20251016-028012,CUST-0003126,2025-10-16 21:11:00,2-item cart,3327,2770,557,16.7,Card,Pune,223063,Repeat,Influencer,Delivered,5.0,Repeat
ORD-20251016-028013,CUST-0023741,2025-10-16 16:54:00,Mixed Cart,4821,3814,1007,20.9,UPI,Mumbai,730988,Repeat,Google,Delivered,3.0,Repeat
ORD-20251016-028014,CUST-0026653,2025-10-16 16:25:00,2-item cart,3668,2881,787,21.5,UPI,Chennai,800590,Repeat,Google,Delivered,4.0,Repeat
ORD-20251016-028015,CUST-0009249,2025-10-16 22:45:00,2-item cart,3931,3350,581,14.8,NetBanking,Indore,459775,Repeat,Organic Instagram,Delivered,2.0,Repeat
ORD-20251016-028016,CUST-0003750,2025-10-16 12:00:00,Single item,4067,3569,497,12.2,COD,Ranchi,410004,Repeat,Meta,Returned,3.0,Repeat
ORD-20251016-028017,CUST-0015105,2025-10-16 11:17:00,Mixed Cart,3435,3092,344,10.0,UPI,Chennai,747657,First,Meta,Delivered,1.0,First
ORD-20251017-028018,CUST-0012615,2025-10-17 19:53:00,Mixed Cart,3777,3094,682,18.1,Card,Chennai,126307,Repeat,Organic Instagram,Returned,2.0,Repeat
ORD-20251017-028019,CUST-0000258,2025-10-17 10:51:00,Single item,3516,3087,429,12.2,Card,Bhubaneswar,148185,Repeat,Influencer,Returned,3.0,Repeat
ORD-20251017-028020,CUST-0014733,2025-10-17 13:32:00,2-item cart,4151,3516,635,15.3,UPI,Bengaluru,472798,Repeat,Meta,Returned,6.0,Repeat
ORD-20251017-028021,CUST-0007904,2025-10-17 12:58:00,Single item,3889,3284,604,15.5,Wallet,Ahmedabad,185000,First,Meta,Returned,1.0,First
ORD-20251017-028022,CUST-0019473,2025-10-17 14:10:00,2-item cart,3262,2605,657,20.1,Wallet,Kanpur,673464,Repeat,Instagram DM,Delivered,4.0,Repeat
ORD-20251017-028023,CUST-0017336,2025-10-17 10:21:00,2-item cart,4680,3996,684,14.6,UPI,Indore,390701,Repeat,Meta,Delivered,3.0,Repeat
ORD-20251017-028024,CUST-0015339,2025-10-17 15:48:00,Mixed Cart,3741,2930,812,21.7,Card,Mumbai,282094,Repeat,Meta,Returned,2.0,Repeat
ORD-20251017-028025,CUST-0020297,2025-10-17 14:48:00,Mixed Cart,4375,3448,927,21.2,COD,Delhi,275733,Repeat,Meta,RTO,5.0,Repeat
ORD-20251017-028026,CUST-0013550,2025-10-17 15:49:00,Mixed Cart,3521,2775,746,21.2,Card,Kanpur,685025,First,Influencer,Returned,1.0,First
ORD-20251017-028027,CUST-0006651,2025-10-17 14:46:00,2-item cart,3937,3086,852,21.6,UPI,Indore,283939,First,Google,Delivered,1.0,First
ORD-20251017-028028,CUST-0009927,2025-10-17 11:49:00,2-item cart,3767,3078,689,18.3,UPI,Bhopal,235652,Repeat,Google,Returned,2.0,Repeat
ORD-20251017-028029,CUST-0019048,2025-10-17 23:38:00,2-item cart,4354,3769,585,13.4,UPI,Mumbai,725616,Repeat,Influencer,Delivered,2.0,Repeat
ORD-20251017-028030,CUST-0014357,2025-10-17 16:36:00,Single item,4207,3443,764,18.2,COD,Indore,566326,Repeat,Google,Delivered,3.0,Repeat
ORD-20251017-028031,CUST-0007168,2025-10-17 16:25:00,2-item cart,3683,3101,581,15.8,UPI,Coimbatore,506384,Repeat,Meta,RTO,3.0,Repeat
ORD-20251017-028032,CUST-0012932,2025-10-17 16:32:00,2-item cart,5202,4085,1117,21.5,Card,Mumbai,717393,Repeat,Instagram DM,Delivered,2.0,Repeat
ORD-20251017-028033,CUST-0022655,2025-10-17 16:36:00,Single item,2736,2463,273,10.0,Wallet,Dehradun,751077,First,Organic Instagram,Delivered,1.0,First
ORD-20251017-028034,CUST-0006656,2025-10-17 11:20:00,2-item cart,3959,3257,702,17.7,COD,Hyderabad,550485,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251017-028035,CUST-0012381,2025-10-17 23:38:00,Mixed Cart,3657,3292,366,10.0,UPI,Nashik,830642,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251017-028036,CUST-0011105,2025-10-17 17:03:00,Single item,4090,2938,1152,28.2,Card,Visakhapatnam,121006,First,Meta,Delivered,1.0,First
ORD-20251017-028037,CUST-0010651,2025-10-17 17:53:00,Mixed Cart,3184,2866,318,10.0,Wallet,Indore,247914,Repeat,Meta,Delivered,3.0,Repeat
ORD-20251017-028038,CUST-0023299,2025-10-17 15:40:00,Mixed Cart,3418,3012,406,11.9,Card,Delhi,275120,Repeat,Influencer,Delivered,3.0,Repeat
ORD-20251017-028039,CUST-0021769,2025-10-17 22:15:00,2-item cart,3010,2647,363,12.1,COD,Mumbai,169422,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20251017-028040,CUST-0008764,2025-10-17 11:05:00,Single item,3071,2439,632,20.6,Card,Nagpur,351206,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251017-028041,CUST-0010025,2025-10-17 13:47:00,Mixed Cart,4444,3489,955,21.5,UPI,Chennai,394505,Repeat,Meta,Returned,5.0,Repeat
ORD-20251017-028042,CUST-0016605,2025-10-17 16:28:00,Single item,4602,3485,1116,24.3,Card,Mumbai,210810,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251017-028043,CUST-0019950,2025-10-17 16:17:00,2-item cart,3006,2406,601,20.0,COD,Delhi,572205,First,Influencer,Delivered,1.0,First
ORD-20251017-028044,CUST-0001906,2025-10-17 17:50:00,2-item cart,4158,3326,832,20.0,Card,Indore,614299,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251017-028045,CUST-0003744,2025-10-17 21:31:00,2-item cart,5016,3727,1289,25.7,Card,Mumbai,650922,Repeat,Meta,Delivered,3.0,Repeat
ORD-20251017-028046,CUST-0022288,2025-10-17 13:00:00,Single item,3393,3053,340,10.0,UPI,Kochi,298853,First,Influencer,Delivered,1.0,First
ORD-20251017-028047,CUST-0014113,2025-10-17 17:07:00,Mixed Cart,4031,2937,1094,27.1,Card,Kochi,314950,Repeat,Google,Delivered,3.0,Repeat
ORD-20251017-028048,CUST-0018608,2025-10-17 13:29:00,Single item,3556,3201,355,10.0,Card,Lucknow,264251,First,Google,Delivered,1.0,First
ORD-20251017-028049,CUST-0020393,2025-10-17 11:46:00,Mixed Cart,3517,2492,1025,29.1,UPI,Pune,254438,Repeat,Meta,Returned,2.0,Repeat
ORD-20251017-028050,CUST-0017225,2025-10-17 21:29:00,Single item,3264,2937,327,10.0,COD,Lucknow,558737,Repeat,Google,RTO,3.0,Repeat
ORD-20251017-028051,CUST-0024124,2025-10-17 14:40:00,Mixed Cart,4274,3452,821,19.2,Card,Delhi,652411,First,Influencer,Delivered,1.0,First
ORD-20251017-028052,CUST-0009640,2025-10-17 11:06:00,Mixed Cart,4082,3351,731,17.9,Card,Kolkata,342920,Repeat,Influencer,Returned,2.0,Repeat
ORD-20251017-028053,CUST-0001121,2025-10-17 21:41:00,Single item,3569,2857,713,20.0,UPI,Bengaluru,591336,Repeat,Influencer,Delivered,2.0,Repeat
ORD-20251018-028054,CUST-0021157,2025-10-18 17:38:00,Mixed Cart,4171,3650,522,12.5,NetBanking,Bengaluru,659782,Repeat,Influencer,Delivered,3.0,Repeat
ORD-20251018-028055,CUST-0009524,2025-10-18 20:01:00,Single item,3807,3093,714,18.8,UPI,Patna,332444,First,Offline (Friends/Family),Returned,1.0,First
ORD-20251018-028056,CUST-0013503,2025-10-18 18:31:00,Mixed Cart,4705,3796,909,19.3,COD,Noida,445274,Repeat,Offline (Friends/Family),Returned,6.0,Repeat
ORD-20251018-028057,CUST-0016429,2025-10-18 17:38:00,Single item,3905,3515,390,10.0,COD,Nashik,447717,First,Instagram DM,Delivered,1.0,First
ORD-20251018-028058,CUST-0015681,2025-10-18 17:09:00,Single item,3814,3027,787,20.6,COD,Noida,590612,Repeat,Meta,Delivered,7.0,Repeat
ORD-20251018-028059,CUST-0026104,2025-10-18 23:24:00,Single item,3545,3030,515,14.5,Card,Hyderabad,729469,Repeat,Influencer,Returned,2.0,Repeat
ORD-20251018-028060,CUST-0009060,2025-10-18 16:41:00,2-item cart,3056,2552,505,16.5,COD,Surat,746555,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251018-028061,CUST-0000232,2025-10-18 10:32:00,2-item cart,3940,2854,1086,27.6,UPI,Mumbai,822088,Repeat,Meta,Delivered,3.0,Repeat
ORD-20251018-028062,CUST-0003089,2025-10-18 16:11:00,Single item,4552,3675,876,19.3,Card,Bengaluru,431720,Repeat,Meta,RTO,3.0,Repeat
ORD-20251018-028063,CUST-0023890,2025-10-18 19:32:00,Mixed Cart,3820,2928,892,23.3,UPI,Noida,622403,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251018-028064,CUST-0021551,2025-10-18 15:39:00,Mixed Cart,3643,2763,880,24.2,COD,Gurgaon,575404,Repeat,Meta,Returned,3.0,Repeat
ORD-20251018-028065,CUST-0005536,2025-10-18 11:52:00,Single item,3076,2397,679,22.1,COD,Mumbai,661362,First,Meta,Returned,1.0,First
ORD-20251018-028066,CUST-0022069,2025-10-18 18:39:00,2-item cart,3255,2459,796,24.4,Card,Nashik,479083,First,Email/SMS,RTO,1.0,First
ORD-20251018-028067,CUST-0025581,2025-10-18 13:12:00,2-item cart,4307,3045,1261,29.3,UPI,Mumbai,422491,Repeat,Instagram DM,Delivered,2.0,Repeat
ORD-20251018-028068,CUST-0001734,2025-10-18 18:40:00,Mixed Cart,2897,2607,290,10.0,COD,Kochi,748639,First,Meta,Delivered,1.0,First
ORD-20251018-028069,CUST-0013242,2025-10-18 13:03:00,Single item,4440,3557,882,19.9,Card,Gurgaon,145327,Repeat,Offline (Friends/Family),Returned,5.0,Repeat
ORD-20251018-028070,CUST-0001795,2025-10-18 21:43:00,Mixed Cart,3245,2680,565,17.4,UPI,Mumbai,145371,Repeat,Google,Delivered,3.0,Repeat
ORD-20251018-028071,CUST-0011768,2025-10-18 17:03:00,Single item,3953,3056,897,22.7,COD,Bengaluru,531751,Repeat,Meta,Delivered,4.0,Repeat
ORD-20251018-028072,CUST-0022463,2025-10-18 11:46:00,Mixed Cart,2813,2320,492,17.5,NetBanking,Mysuru,209163,First,Meta,Delivered,1.0,First
ORD-20251018-028073,CUST-0004687,2025-10-18 13:28:00,Single item,4095,3685,409,10.0,UPI,Ahmedabad,733355,Repeat,Influencer,Returned,2.0,Repeat
ORD-20251018-028074,CUST-0017593,2025-10-18 10:52:00,Mixed Cart,4042,3340,702,17.4,UPI,Ahmedabad,494287,Repeat,Google,Delivered,4.0,Repeat
ORD-20251018-028075,CUST-0012654,2025-10-18 10:08:00,Single item,3870,3327,544,14.0,Wallet,Nashik,250435,Repeat,Meta,Returned,3.0,Repeat
ORD-20251018-028076,CUST-0009456,2025-10-18 19:40:00,2-item cart,3827,3138,689,18.0,Card,Vadodara,569062,Repeat,Meta,Returned,2.0,Repeat
ORD-20251018-028077,CUST-0009753,2025-10-18 16:26:00,Mixed Cart,2972,2675,297,10.0,Card,Bengaluru,584122,Repeat,Instagram DM,Delivered,2.0,Repeat
ORD-20251018-028078,CUST-0001618,2025-10-18 21:55:00,Mixed Cart,2876,2512,364,12.7,COD,Delhi,814273,Repeat,Organic Instagram,Delivered,2.0,Repeat
ORD-20251018-028079,CUST-0023317,2025-10-18 20:10:00,Mixed Cart,2992,2507,485,16.2,UPI,Delhi,790824,First,Meta,Returned,1.0,First
ORD-20251018-028080,CUST-0023649,2025-10-18 17:53:00,2-item cart,5644,4068,1576,27.9,UPI,Pune,505321,Repeat,Offline (Friends/Family),Delivered,2.0,Repeat
ORD-20251018-028081,CUST-0022135,2025-10-18 22:26:00,Single item,3802,3225,578,15.2,Card,Jaipur,757243,Repeat,Instagram DM,Returned,2.0,Repeat
ORD-20251018-028082,CUST-0025936,2025-10-18 15:14:00,Mixed Cart,3858,3388,470,12.2,COD,Dehradun,194756,Repeat,Google,Delivered,4.0,Repeat
ORD-20251018-028083,CUST-0003900,2025-10-18 13:35:00,2-item cart,2904,2496,408,14.1,UPI,Delhi,258729,First,Google,Delivered,1.0,First
ORD-20251018-028084,CUST-0025378,2025-10-18 22:09:00,Single item,4017,3082,935,23.3,Card,Kolkata,163040,Repeat,Organic Instagram,RTO,2.0,Repeat
ORD-20251018-028085,CUST-0016395,2025-10-18 13:24:00,Single item,3545,3142,403,11.4,UPI,Mysuru,297369,Repeat,Influencer,Returned,2.0,Repeat
ORD-20251018-028086,CUST-0022190,2025-10-18 10:37:00,Single item,3948,3254,695,17.6,Wallet,Noida,720483,Repeat,Google,Delivered,2.0,Repeat
ORD-20251018-028087,CUST-0003022,2025-10-18 16:05:00,Single item,5261,4206,1055,20.1,UPI,Rajkot,283967,Repeat,Meta,Returned,2.0,Repeat
ORD-20251019-028088,CUST-0019339,2025-10-19 20:03:00,Mixed Cart,3819,2950,869,22.8,Card,Noida,215219,Repeat,Meta,RTO,4.0,Repeat
ORD-20251019-028089,CUST-0001343,2025-10-19 20:43:00,2-item cart,5745,4022,1723,30.0,COD,Vadodara,489785,Repeat,Influencer,Delivered,3.0,Repeat
ORD-20251019-028090,CUST-0022704,2025-10-19 17:17:00,Mixed Cart,4716,3833,884,18.7,COD,Kolkata,196967,Repeat,Meta,Returned,5.0,Repeat
ORD-20251019-028091,CUST-0012709,2025-10-19 19:21:00,Mixed Cart,3693,2944,748,20.3,UPI,Ludhiana,129967,Repeat,Influencer,Delivered,3.0,Repeat
ORD-20251019-028092,CUST-0000714,2025-10-19 22:31:00,2-item cart,4103,2872,1231,30.0,NetBanking,Indore,486968,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251019-028093,CUST-0013625,2025-10-19 21:03:00,Mixed Cart,4213,3059,1154,27.4,COD,Mumbai,410299,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251019-028094,CUST-0004630,2025-10-19 15:25:00,2-item cart,3908,2867,1041,26.6,UPI,Indore,548349,First,Influencer,Delivered,1.0,First
ORD-20251019-028095,CUST-0005181,2025-10-19 21:49:00,Single item,4291,3304,987,23.0,Card,Hyderabad,234987,First,Meta,Returned,1.0,First
ORD-20251019-028096,CUST-0014727,2025-10-19 13:44:00,Mixed Cart,3669,2993,676,18.4,UPI,Delhi,703689,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251019-028097,CUST-0025618,2025-10-19 11:05:00,Single item,3866,3199,667,17.2,Card,Gurgaon,164091,Repeat,Instagram DM,Delivered,2.0,Repeat
ORD-20251019-028098,CUST-0016192,2025-10-19 15:45:00,Single item,2919,2479,440,15.1,Card,Vadodara,825624,Repeat,Meta,RTO,3.0,Repeat
ORD-20251019-028099,CUST-0012727,2025-10-19 20:07:00,Mixed Cart,4571,3507,1064,23.3,UPI,Bhopal,127742,Repeat,Meta,Delivered,6.0,Repeat
ORD-20251019-028100,CUST-0023735,2025-10-19 21:50:00,Single item,2847,2499,347,12.2,UPI,Ahmedabad,661649,Repeat,Organic Instagram,Delivered,6.0,Repeat
ORD-20251019-028101,CUST-0025405,2025-10-19 10:44:00,Mixed Cart,3423,2624,799,23.4,Card,Gurgaon,559411,Repeat,Meta,Returned,2.0,Repeat
ORD-20251019-028102,CUST-0007607,2025-10-19 13:05:00,Mixed Cart,3724,3010,714,19.2,Card,Visakhapatnam,808070,Repeat,Meta,Delivered,3.0,Repeat
ORD-20251019-028103,CUST-0009874,2025-10-19 12:54:00,Single item,3658,3220,439,12.0,UPI,Nagpur,742064,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251019-028104,CUST-0022511,2025-10-19 14:09:00,Mixed Cart,4901,3686,1215,24.8,Card,Chennai,638683,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251019-028105,CUST-0010151,2025-10-19 15:19:00,Single item,4492,3281,1211,27.0,UPI,Hyderabad,377307,Repeat,Instagram DM,Returned,3.0,Repeat
ORD-20251019-028106,CUST-0020165,2025-10-19 11:13:00,Mixed Cart,3889,3328,561,14.4,Card,Kanpur,689253,Repeat,Offline (Friends/Family),RTO,2.0,Repeat
ORD-20251019-028107,CUST-0018223,2025-10-19 21:20:00,2-item cart,4024,3293,731,18.2,UPI,Patna,418544,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20251019-028108,CUST-0001249,2025-10-19 12:54:00,Mixed Cart,5417,3791,1626,30.0,Card,Kolkata,347031,Repeat,Google,Delivered,2.0,Repeat
ORD-20251019-028109,CUST-0024684,2025-10-19 16:50:00,Mixed Cart,3878,3132,746,19.2,UPI,Nashik,768270,Repeat,Organic Instagram,Delivered,3.0,Repeat
ORD-20251019-028110,CUST-0026144,2025-10-19 22:28:00,Single item,3389,2701,689,20.3,Wallet,Mumbai,315101,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251019-028111,CUST-0008025,2025-10-19 19:27:00,2-item cart,2964,2608,356,12.0,UPI,Nagpur,552540,Repeat,Meta,Delivered,5.0,Repeat
ORD-20251019-028112,CUST-0016184,2025-10-19 22:58:00,Single item,4950,3677,1273,25.7,Card,Vadodara,673723,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20251019-028113,CUST-0018486,2025-10-19 22:07:00,Mixed Cart,4270,3363,907,21.2,COD,Gurgaon,139318,First,Offline (Friends/Family),RTO,1.0,First
ORD-20251019-028114,CUST-0012028,2025-10-19 22:47:00,Single item,5106,3803,1303,25.5,COD,Pune,135906,First,Meta,Returned,1.0,First
ORD-20251019-028115,CUST-0019180,2025-10-19 12:22:00,2-item cart,4401,3338,1063,24.1,Card,Hyderabad,525647,First,Meta,Delivered,1.0,First
ORD-20251019-028116,CUST-0017430,2025-10-19 16:10:00,Single item,2769,2304,464,16.8,Card,Bhubaneswar,520918,Repeat,Meta,Delivered,4.0,Repeat
ORD-20251019-028117,CUST-0014237,2025-10-19 14:21:00,Mixed Cart,4169,3322,847,20.3,COD,Noida,491945,First,Meta,Delivered,1.0,First
ORD-20251019-028118,CUST-0025597,2025-10-19 22:24:00,Single item,3544,2896,648,18.3,UPI,Nagpur,340394,Repeat,Instagram DM,RTO,4.0,Repeat
ORD-20251019-028119,CUST-0014683,2025-10-19 17:21:00,Mixed Cart,3939,3108,831,21.1,NetBanking,Ahmedabad,581324,First,Instagram DM,Delivered,1.0,First
ORD-20251019-028120,CUST-0008165,2025-10-19 21:39:00,2-item cart,4095,3334,760,18.6,COD,Delhi,358499,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251019-028121,CUST-0020164,2025-10-19 23:13:00,2-item cart,3394,2470,924,27.2,Card,Vadodara,331378,Repeat,Organic Instagram,Delivered,2.0,Repeat
ORD-20251019-028122,CUST-0019236,2025-10-19 17:16:00,Mixed Cart,4992,3494,1498,30.0,Card,Mumbai,395412,Repeat,Meta,Returned,4.0,Repeat
ORD-20251019-028123,CUST-0014428,2025-10-19 13:00:00,Single item,5245,3992,1253,23.9,UPI,Rajkot,363882,First,Meta,RTO,1.0,First
ORD-20251019-028124,CUST-0010687,2025-10-19 16:10:00,Mixed Cart,3965,2776,1189,30.0,UPI,Pune,514898,Repeat,Organic Instagram,Delivered,3.0,Repeat
ORD-20251019-028125,CUST-0006766,2025-10-19 11:42:00,Single item,3545,2715,830,23.4,Wallet,Noida,202083,First,Google,Delivered,1.0,First
ORD-20251019-028126,CUST-0023343,2025-10-19 13:41:00,Mixed Cart,4241,3221,1020,24.1,Card,Jaipur,759490,Repeat,Organic Instagram,Returned,2.0,Repeat
ORD-20251019-028127,CUST-0020989,2025-10-19 22:07:00,2-item cart,4134,3181,953,23.1,Card,Bengaluru,364177,Repeat,Google,Delivered,2.0,Repeat
ORD-20251019-028128,CUST-0001459,2025-10-19 18:49:00,Mixed Cart,4870,3555,1315,27.0,UPI,Bengaluru,358651,Repeat,Email/SMS,Delivered,3.0,Repeat
ORD-20251019-028129,CUST-0005258,2025-10-19 21:49:00,Mixed Cart,4616,3557,1059,22.9,UPI,Surat,684067,Repeat,Google,Delivered,2.0,Repeat
ORD-20251019-028130,CUST-0009891,2025-10-19 22:08:00,Mixed Cart,4566,3500,1066,23.4,UPI,Mumbai,392418,First,Meta,Delivered,1.0,First
ORD-20251019-028131,CUST-0017165,2025-10-19 20:31:00,Mixed Cart,3345,2677,668,20.0,Card,Vadodara,806110,Repeat,Influencer,Delivered,2.0,Repeat
ORD-20251019-028132,CUST-0012691,2025-10-19 17:27:00,Mixed Cart,3668,3031,637,17.4,Card,Indore,685454,Repeat,Organic Instagram,Delivered,3.0,Repeat
ORD-20251019-028133,CUST-0004099,2025-10-19 21:15:00,2-item cart,4230,3314,916,21.7,COD,Mumbai,119435,First,Email/SMS,Delivered,1.0,First
ORD-20251019-028134,CUST-0009910,2025-10-19 12:35:00,2-item cart,4128,3310,818,19.8,UPI,Ahmedabad,544608,Repeat,Offline (Friends/Family),Delivered,2.0,Repeat
ORD-20251019-028135,CUST-0005707,2025-10-19 14:02:00,2-item cart,4524,3604,920,20.3,Card,Vadodara,412103,First,Meta,Delivered,1.0,First
ORD-20251019-028136,CUST-0025332,2025-10-19 12:16:00,2-item cart,3606,2655,951,26.4,UPI,Bhopal,625919,Repeat,Google,Delivered,3.0,Repeat
ORD-20251019-028137,CUST-0023384,2025-10-19 16:50:00,Single item,5323,3844,1479,27.8,UPI,Kolkata,295709,First,Google,Returned,1.0,First
ORD-20251019-028138,CUST-0004491,2025-10-19 21:25:00,Mixed Cart,4509,3156,1353,30.0,COD,Delhi,188291,Repeat,Email/SMS,Delivered,5.0,Repeat
ORD-20251019-028139,CUST-0017881,2025-10-19 18:56:00,Mixed Cart,3639,3177,462,12.7,UPI,Kolkata,453184,First,Meta,Delivered,1.0,First
ORD-20251019-028140,CUST-0019482,2025-10-19 20:09:00,2-item cart,3785,2649,1136,30.0,UPI,Indore,568150,First,Influencer,RTO,1.0,First
ORD-20251019-028141,CUST-0017267,2025-10-19 10:04:00,2-item cart,4061,3237,824,20.3,Card,Hyderabad,601628,First,Meta,Delivered,1.0,First
ORD-20251019-028142,CUST-0013572,2025-10-19 10:43:00,Mixed Cart,3348,2867,480,14.3,NetBanking,Gurgaon,191328,Repeat,Influencer,Delivered,2.0,Repeat
ORD-20251019-028143,CUST-0026050,2025-10-19 21:46:00,Mixed Cart,3323,2584,740,22.3,UPI,Delhi,659312,Repeat,Meta,Delivered,2.0,Repeat
ORD-20251019-028144,CUST-0001710,2025-10-19 17:19:00,Single item,4316,3535,781,18.1,Wallet,Mumbai,114120,Repeat,Meta,Delivered,4.0,Repeat
ORD-20251019-028145,CUST-0018816,2025-10-19 12:10:00,Mixed Cart,4937,3738,1199,24.3,Card,Mumbai,254073,First,Organic Instagram,Delivered,1.0,First
ORD-20251019-028146,CUST-0005486,2025-10-19 22:55:00,2-item cart,3244,2660,584,18.0,UPI,Ludhiana,559822,Repeat,Offline (Friends/Family),Returned,2.0,Repeat
ORD-20251019-028147,CUST-0012198,2025-10-19 11:23:00,2-item cart,3873,3189,684,17.7,Card,Gurgaon,562886,Repeat,Organic Instagram,Delivered,4.0,Repeat
ORD-20251019-028148,CUST-0012294,2025-10-19 10:55:00,2-item cart,4804,3663,1141,23.7,NetBanking,Pune,324256,Repeat,Google,Delivered,3.0,Repeat
ORD-20251019-028149,CUST-0007807,2025-10-19 21:12:00,2-item cart,4420,3693,728,16.5,Card,Delhi,630049,Repeat,Google,Returned,3.0,Repeat
ORD-20251019-028150,CUST-0023584,2025-10-19 17:25:00,Mixed Cart,4500,3251,1249,27.8,UPI,Mumbai,112656,Repeat,Google,Delivered,2.0,Repeat
ORD-20251019-028151,CUST-0009625,2025-10-19 23:25:00,2-item cart,4247,3444,803,18.9,UPI,Mumbai,240965,First,Meta,Delivered,1.0,First
ORD-20251019-028152,CUST-0011828,2025-10-19 12:24:00,2-item cart,3646,2988,658,18.0,UPI,Kanpur,509132,Repeat,Influencer,Delivered,2.0,Repeat
ORD-20251019-028153,CUST-0006972,2025-10-19 15:45:00,2-item cart,4588,3491,1097,23.9,Wallet,Visakhapatnam,438827,Repeat,Influencer,Delivered,3.0,Repeat
ORD-20251019-028154,CUST-0012638,2025-10-19 15:18:00,Mixed Cart,3855,3100,754,19.6,NetBanking,Ahmedabad,297651,Repeat,Meta,Delivered,4.0,Repeat
ORD-20251019-028155,CUST-0022489,2025-10-19 16:40:00,Single item,4834,3690,1144,23.7,COD,Noida,370759,Repeat,Google,Delivered,4.0,Repeat
ORD-20251019-028156,CUST-0004377,2025-10-19 14:05:00,2-item cart,3675,2798,877,23.9,COD,Bengaluru,737555,Repeat,Meta,Delivered,4.0,Repeat
ORD-20251019-028157,CUST-0007952,2025-10-19 17:38:00,Mixed Cart,4146,2950,1195,28.8,UPI,Delhi,503671,Repeat,Google,Returned,3.0,Repeat
ORD-20251019-028158,CUST-0017099,2025-10-19 22:59:00,2-item cart,4543,3278,1265,27.8,UPI,Jaipur,580828,First,Google,Delivered,1.0,First
ORD-20251019-028159,CUST-0023317,2025-10-19 11:12:00,2-item cart,4050,3030,1020,25.2,UPI,Mysuru,451491,First,Email/SMS,RTO,2.0,Repeat
ORD-20251019-028160,CUST-0017186,2025-10-19 18:54:00,Mixed Cart,3328,2479,849,25.5,Card,Noida,156842,Repeat,Google,Returned,4.0,Repeat
ORD-20251019-028161,CUST-0025492,2025-10-19 14:12:00,Single item,4013,3033,980,24.4,UPI,Hyderabad,389997,First,Meta,Delivered,1.0,First
ORD-20251020-028162,CUST-0004008,2025-10-20 15:27:00,Single item,3896,3123,773,19.8,UPI,Kanpur,787770,First,Influencer,RTO,1.0,First
ORD-20251020-028163,CUST-0007783,2025-10-20 18:58:00,Single item,3428,2586,842,24.6,Wallet,Indore,382670,First,Meta,Delivered,1.0,First
ORD-20251020-028164,CUST-0022977,2025-10-20 13:03:00,2-item cart,4234,3248,986,23.3,Card,Bhubaneswar,301582,Repeat,Influencer,Returned,3.0,Repeat
ORD-20251020-028165,CUST-0024017,2025-10-20 22:39:00,2-item cart,3344,2520,824,24.6,UPI,Pune,548783,Repeat,Influencer,Returned,4.0,Repeat
ORD-20251020-028166,CUST-0002409,2025-10-20 17:51:00,Mixed Cart,4238,3595,643,15.2,Card,Coimbatore,644212,Repeat,Organic Instagram,Delivered,5.0,Repeat
ORD-20251020-028167,CUST-0000465,2025-10-20 18:44:00,Single item,4550,3691,859,18.9,UPI,Coimbatore,651786,First,Google,Delivered,1.0,First
ORD-20251020-028168,CUST-0024438,2025-10-20 17:04:00,Single item,4054,3036,1019,25.1,UPI,Indore,772460,First,Organic Instagram,Delivered,1.0,First
ORD-20251020-028169,CUST-0021458,2025-10-20 21:29:00,2-item cart,3576,2909,667,18.6,Card,Gurgaon,330773,First,Organic Instagram,Returned,1.0,First
