Order ID,SKU ID,"Category (top, bottom, outerwear, etc.)",Size,Color,MRP,Selling price,Discount %,Returned? (Y/N),Return reason (if any),Actual discount %
ORD-20250225-022947,SKU-PAN-0008,pants,S,Olive,2999,1540,48.7,N,,48.64954985
ORD-20250225-022947,SKU-PAN-0002,pants,XS,Olive,2699,1412,47.7,N,,47.68432753
ORD-20250225-022948,SKU-PAN-0002,pants,L,White,2699,1680,37.8,Y,RTO,37.75472397
ORD-20250225-022948,SKU-PAN-0002,pants,M,Olive,2699,1646,39,Y,RTO,39.0144498
ORD-20250226-022949,SKU-CRO-0035,croptops,XL,Maroon,1799,3355,0,N,,-86.49249583
ORD-20250226-022950,SKU-SHI-0006,shirts,XS,Navy,2799,2958,0,N,,-5.680600214
ORD-20250226-022951,SKU-TSH-0004,tshirts,L,Navy,1499,3117,0,N,,-107.9386258
ORD-20250226-022952,SKU-SHI-0006,shirts,XXL,Maroon,2799,3215,0,Y,Different than images,-14.86245088
ORD-20250226-022953,SKU-JAC-0053,jackets,XL,Olive,4499,1949,50,Y,Different than images,56.67926206
ORD-20250226-022953,SKU-SHI-0001,shirts,XXL,Black,1999,999,50,Y,Quality concern,50.02501251
ORD-20250226-022954,SKU-TSH-0004,tshirts,XS,Black,1499,2295,0,N,,-53.10206805
ORD-20250226-022955,SKU-TSH-0004,tshirts,XL,Navy,1499,3329,0,N,,-122.0813876
ORD-20250226-022956,SKU-PAN-0002,pants,XXL,Blue,2699,2769,0,N,,-2.593553168
ORD-20250226-022957,SKU-JAC-0053,jackets,XXL,Blue,4499,3009,33.1,Y,Size issue,33.11847077
ORD-20250226-022958,SKU-CRO-0030,croptops,M,Grey,1599,1224,23.5,Y,RTO,23.4521576
ORD-20250226-022958,SKU-SHI-0001,shirts,XXL,Black,1999,1579,21,Y,RTO,21.01050525
ORD-20250226-022959,SKU-PAN-0009,pants,XXL,Blue,2799,1771,36.7,N,,36.72740264
ORD-20250226-022959,SKU-CRO-0007,croptops,XXL,Blue,1899,1238,34.8,N,,34.80779358
ORD-20250226-022960,SKU-PAN-0034,pants,XL,Navy,2999,3459,0,Y,RTO,-15.33844615
ORD-20250226-022961,SKU-PAN-0009,pants,S,Blue,2799,1313,50,N,,53.09038942
ORD-20250226-022961,SKU-SHI-0017,shirts,S,Black,2299,1085,50,N,,52.80556764
ORD-20250226-022962,SKU-PAN-0018,pants,XXL,Blue,2799,2263,19.2,N,,19.14969632
ORD-20250226-022962,SKU-SHI-0001,shirts,L,Olive,1999,1617,19.1,N,,19.10955478
ORD-20250226-022963,SKU-PAN-0026,pants,XXL,Grey,3299,3965,0,N,,-20.18793574
ORD-20250227-022964,SKU-SHI-0003,shirts,XXL,Maroon,2799,2275,18.7,Y,Fit not as expected,18.72097178
ORD-20250227-022965,SKU-TSH-0049,tshirts,XL,Beige,1499,2963,0,N,,-97.66511007
ORD-20250227-022966,SKU-SHI-0001,shirts,XL,Beige,1999,1139,43,Y,RTO,43.02151076
ORD-20250227-022966,SKU-PAN-0021,pants,S,Olive,2799,1643,41.3,Y,RTO,41.30046445
ORD-20250227-022966,SKU-SHI-0001,shirts,XXL,Grey,1999,1204,39.8,Y,RTO,39.76988494
ORD-20250227-022967,SKU-SHI-0001,shirts,XS,Olive,1999,1487,25.6,N,,25.6128064
ORD-20250227-022967,SKU-TSH-0004,tshirts,S,Grey,1499,1092,27.2,N,,27.15143429
ORD-20250227-022968,SKU-SHI-0003,shirts,L,Olive,2799,3437,0,N,,-22.79385495
ORD-20250227-022969,SKU-SHI-0003,shirts,XL,Olive,2799,3691,0,Y,RTO,-31.86852447
ORD-20250227-022970,SKU-CRO-0014,croptops,M,Maroon,1799,3385,0,Y,RTO,-88.16008894
ORD-20250227-022971,SKU-PAN-0022,pants,M,Olive,2499,3409,0,N,,-36.41456583
ORD-20250227-022972,SKU-SHO-0039,shorts,XXL,Black,2299,1917,16.6,Y,Size issue,16.61591997
ORD-20250227-022972,SKU-SHI-0001,shirts,XL,Olive,1999,1698,15.1,Y,Quality concern,15.05752876
ORD-20250227-022973,SKU-SHI-0001,shirts,XS,Blue,1999,3501,0,Y,RTO,-75.13756878
ORD-20250227-022974,SKU-SHI-0001,shirts,L,Navy,1999,2331,0,Y,Delayed delivery,-16.60830415
ORD-20250227-022975,SKU-PAN-0021,pants,S,Black,2799,3636,0,N,,-29.90353698
ORD-20250227-022976,SKU-SHI-0001,shirts,XXL,Olive,1999,1318,34.1,N,,34.06703352
ORD-20250227-022976,SKU-SHI-0003,shirts,XS,Beige,2799,1729,38.2,N,,38.22793855
ORD-20250227-022977,SKU-SHI-0001,shirts,XL,Black,1999,3363,0,N,,-68.23411706
ORD-20250227-022978,SKU-SHI-0001,shirts,M,Grey,1999,3689,0,N,,-84.54227114
ORD-20250227-022979,SKU-TSH-0029,tshirts,XL,Navy,1699,999,41.2,N,,41.2007063
ORD-20250227-022979,SKU-JAC-0053,jackets,L,Black,4499,1764,50,N,,60.79128695
ORD-20250227-022980,SKU-SHI-0001,shirts,S,Black,1999,3549,0,N,,-77.53876938
ORD-20250227-022981,SKU-CRO-0007,croptops,L,Olive,1899,2781,0,N,,-46.44549763
ORD-20250227-022982,SKU-SHI-0006,shirts,XL,Grey,2799,3112,0,N,,-11.1825652
ORD-20250227-022983,SKU-PAN-0002,pants,S,Maroon,2699,1939,28.2,N,,28.15857725
ORD-20250227-022983,SKU-CRO-0005,croptops,XS,Grey,2399,1744,27.3,N,,27.30304293
ORD-20250228-022984,SKU-JAC-0025,jackets,S,White,4499,3300,26.7,Y,Size issue,26.65036675
ORD-20250228-022985,SKU-SHI-0051,shirts,L,Olive,2499,3482,0,Y,Quality concern,-39.33573429
ORD-20250228-022986,SKU-TSH-0004,tshirts,M,Black,1499,2580,0,Y,Quality concern,-72.11474316
ORD-20250228-022987,SKU-SHI-0001,shirts,M,Blue,1999,2654,0,N,,-32.76638319
ORD-20250228-022988,SKU-SHI-0036,shirts,XL,Beige,2299,4069,0,Y,Changed mind,-76.98999565
ORD-20250228-022989,SKU-SHI-0001,shirts,XXL,Grey,1999,3666,0,N,,-83.39169585
ORD-20250228-022990,SKU-PAN-0002,pants,XL,Black,2699,3047,0,N,,-12.89366432
ORD-20250228-022991,SKU-SHI-0001,shirts,XXL,Grey,1999,1153,42.3,N,,42.32116058
ORD-20250228-022991,SKU-PAN-0016,pants,XXL,Beige,2499,1466,41.3,N,,41.33653461
ORD-20250228-022992,SKU-PAN-0016,pants,XS,Olive,2499,3083,0,Y,Quality concern,-23.36934774
ORD-20250228-022993,SKU-SHI-0003,shirts,XL,Maroon,2799,3218,0,N,,-14.96963201
ORD-20250228-022994,SKU-PAN-0002,pants,M,Beige,2699,1899,29.6,N,,29.64060763
ORD-20250228-022994,SKU-SHI-0001,shirts,S,Navy,1999,1461,26.9,N,,26.91345673
ORD-20250228-022995,SKU-CRO-0005,croptops,S,Black,2399,1237,48.4,N,,48.43684869
ORD-20250228-022995,SKU-SHI-0003,shirts,S,Maroon,2799,1467,47.6,N,,47.58842444
ORD-20250228-022996,SKU-SHI-0003,shirts,L,White,2799,2409,13.9,Y,Delayed delivery,13.9335477
ORD-20250228-022997,SKU-PAN-0002,pants,S,Navy,2699,2980,0,N,,-10.41126343
ORD-20250228-022998,SKU-PAN-0002,pants,XS,Blue,2699,3284,0,Y,Quality concern,-21.67469433
ORD-20250228-022999,SKU-CRO-0005,croptops,L,Blue,2399,2390,0.4,Y,RTO,0.375156315
ORD-20250228-023000,SKU-CRO-0005,croptops,L,Olive,2399,3031,0,Y,Size issue,-26.34431013
ORD-20250228-023001,SKU-TSH-0012,tshirts,L,Grey,1999,3016,0,N,,-50.87543772
ORD-20250228-023002,SKU-PAN-0008,pants,S,Black,2999,3322,0,N,,-10.77025675
ORD-20250228-023003,SKU-PAN-0002,pants,L,Grey,2699,2847,0,N,,-5.483512412
ORD-20250301-023004,SKU-SHI-0001,shirts,M,Black,1999,3996,0,Y,Delayed delivery,-99.89994997
ORD-20250301-023005,SKU-SHI-0006,shirts,XL,Olive,2799,3112,0,N,,-11.1825652
ORD-20250301-023006,SKU-CRO-0007,croptops,S,Blue,1899,1637,13.8,Y,RTO,13.79673512
ORD-20250301-023006,SKU-SHI-0001,shirts,XXL,White,1999,1595,20.2,Y,RTO,20.21010505
ORD-20250301-023007,SKU-SHI-0006,shirts,XL,Maroon,2799,1531,45.3,N,,45.30189353
ORD-20250301-023007,SKU-TSH-0004,tshirts,M,Navy,1499,999,33.4,N,,33.35557038
ORD-20250301-023008,SKU-PAN-0002,pants,XS,Beige,2699,3197,0,N,,-18.45127825
ORD-20250301-023009,SKU-SHI-0001,shirts,S,Olive,1999,2315,0,Y,Quality concern,-15.80790395
ORD-20250301-023010,SKU-SHI-0001,shirts,XL,Maroon,1999,3145,0,N,,-57.32866433
ORD-20250301-023011,SKU-PAN-0018,pants,XS,Beige,2799,2822,0,Y,Size issue,-0.821722044
ORD-20250301-023012,SKU-SHI-0001,shirts,XL,Grey,1999,1501,24.9,N,,24.91245623
ORD-20250301-023012,SKU-SHI-0001,shirts,L,Maroon,1999,1535,23.2,N,,23.2116058
ORD-20250301-023013,SKU-SHI-0001,shirts,XXL,Navy,1999,1290,35.5,N,,35.46773387
ORD-20250301-023013,SKU-PAN-0018,pants,L,Olive,2799,1779,36.4,N,,36.44158628
ORD-20250301-023014,SKU-PAN-0002,pants,XL,Olive,2699,2945,0,N,,-9.114486847
ORD-20250301-023015,SKU-SHI-0003,shirts,XXL,Black,2799,3178,0,Y,Size issue,-13.5405502
ORD-20250301-023016,SKU-PAN-0026,pants,S,Beige,3299,4039,0,N,,-22.43103971
ORD-20250301-023017,SKU-SHO-0033,shorts,L,Grey,2099,3472,0,N,,-65.412101
ORD-20250301-023018,SKU-SHI-0015,shirts,XS,White,2199,1466,33.3,N,,33.33333333
ORD-20250301-023018,SKU-SHI-0001,shirts,XXL,Navy,1999,1330,33.5,N,,33.46673337
ORD-20250301-023019,SKU-SHI-0015,shirts,XXL,White,2199,999,50,N,,54.57025921
ORD-20250301-023019,SKU-PAN-0002,pants,S,White,2699,1056,50,N,,60.87439793
ORD-20250301-023019,SKU-SHI-0001,shirts,L,Blue,1999,999,50,N,,50.02501251
ORD-20250301-023020,SKU-SHI-0001,shirts,S,Blue,1999,3276,0,Y,RTO,-63.88194097
ORD-20250301-023021,SKU-PAN-0026,pants,XL,Grey,3299,3083,6.5,N,,6.547438618
ORD-20250301-023022,SKU-SHI-0001,shirts,XXL,Grey,1999,1173,41.3,N,,41.32066033
ORD-20250301-023022,SKU-PAN-0008,pants,M,Grey,2999,1724,42.5,N,,42.51417139
ORD-20250301-023023,SKU-SHI-0001,shirts,L,Black,1999,2924,0,Y,RTO,-46.27313657
ORD-20250302-023024,SKU-SHI-0001,shirts,XS,Blue,1999,3010,0,N,,-50.57528764
ORD-20250302-023025,SKU-SHI-0001,shirts,M,Grey,1999,999,50,N,,50.02501251
ORD-20250302-023025,SKU-SHI-0003,shirts,L,Blue,2799,1066,50,N,,61.91496963
ORD-20250302-023025,SKU-PAN-0002,pants,XS,Blue,2699,1066,50,N,,60.50389033
ORD-20250302-023026,SKU-SHI-0006,shirts,XS,Beige,2799,1587,43.3,N,,43.30117899
ORD-20250302-023026,SKU-SHI-0001,shirts,S,Grey,1999,1114,44.3,N,,44.27213607
ORD-20250302-023027,SKU-SHI-0001,shirts,M,Beige,1999,999,50,N,,50.02501251
ORD-20250302-023027,SKU-SHI-0006,shirts,XL,Olive,2799,1349,50,N,,51.80421579
ORD-20250302-023028,SKU-SHI-0001,shirts,S,Blue,1999,1594,20.3,Y,Changed mind,20.26013007
ORD-20250302-023028,SKU-SHI-0001,shirts,L,Beige,1999,1538,23.1,Y,Size issue,23.06153077
ORD-20250302-023029,SKU-SHI-0006,shirts,XS,Beige,2799,2931,0,Y,Quality concern,-4.715969989
ORD-20250302-023030,SKU-SHI-0001,shirts,XXL,Maroon,1999,3003,0,N,,-50.22511256
ORD-20250302-023031,SKU-SHI-0001,shirts,L,Navy,1999,3101,0,Y,Fit not as expected,-55.12756378
ORD-20250302-023032,SKU-SHI-0015,shirts,XXL,Navy,2199,2590,0,N,,-17.78080946
ORD-20250302-023033,SKU-SHI-0003,shirts,S,White,2799,3485,0,N,,-24.50875313
ORD-20250302-023034,SKU-PAN-0002,pants,L,Olive,2699,1573,41.7,N,,41.71915524
ORD-20250302-023034,SKU-JAC-0044,jackets,XL,Beige,4199,2371,43.5,N,,43.5341748
ORD-20250302-023035,SKU-SHO-0023,shorts,M,White,1799,3696,0,N,,-105.4474708
ORD-20250302-023036,SKU-SHI-0003,shirts,XL,Maroon,2799,1725,38.4,N,,38.37084673
ORD-20250302-023036,SKU-PAN-0020,pants,M,Black,2999,1819,39.3,N,,39.34644882
ORD-20250302-023037,SKU-SHI-0001,shirts,M,White,1999,1510,24.5,N,,24.46223112
ORD-20250302-023037,SKU-SHI-0001,shirts,L,Grey,1999,1573,21.3,N,,21.31065533
ORD-20250302-023038,SKU-SHI-0015,shirts,XXL,Olive,2199,3232,0,Y,Size issue,-46.97589814
ORD-20250302-023039,SKU-PAN-0009,pants,L,Maroon,2799,3751,0,Y,Quality concern,-34.0121472
ORD-20250302-023040,SKU-PAN-0021,pants,XL,Grey,2799,3466,0,N,,-23.82993926
ORD-20250302-023041,SKU-PAN-0002,pants,M,Blue,2699,1675,38,N,,37.93997777
ORD-20250302-023041,SKU-PAN-0018,pants,XXL,Olive,2799,1813,35.2,N,,35.22686674
ORD-20250302-023042,SKU-TSH-0004,tshirts,S,Navy,1499,2877,0,Y,Different than images,-91.92795197
ORD-20250302-023043,SKU-TSH-0010,tshirts,M,Blue,1799,2835,0,N,,-57.58754864
ORD-20250302-023044,SKU-PAN-0002,pants,XXL,Maroon,2699,2006,25.7,N,,25.67617636
ORD-20250302-023044,SKU-SHI-0006,shirts,XL,Olive,2799,2123,24.1,N,,24.15148267
ORD-20250302-023045,SKU-CRO-0005,croptops,XS,Grey,2399,1938,19.2,N,,19.21634014
ORD-20250302-023045,SKU-TSH-0041,tshirts,XXL,Navy,1499,1221,18.5,N,,18.54569713
ORD-20250302-023046,SKU-JAC-0027,jackets,XL,Maroon,4799,3420,28.7,N,,28.73515316
ORD-20250302-023047,SKU-PAN-0002,pants,M,Navy,2699,3083,0,N,,-14.22749166
ORD-20250302-023048,SKU-SHI-0003,shirts,XL,Blue,2799,2499,10.7,N,,10.71811361
ORD-20250302-023049,SKU-SHI-0003,shirts,XS,Navy,2799,3393,0,N,,-21.22186495
ORD-20250302-023050,SKU-SHI-0003,shirts,XS,White,2799,3763,0,Y,Different than images,-34.44087174
ORD-20250302-023051,SKU-TSH-0004,tshirts,XS,White,1499,3612,0,Y,Quality concern,-140.9606404
ORD-20250302-023052,SKU-SHI-0001,shirts,XL,Grey,1999,3567,0,Y,Size issue,-78.43921961
ORD-20250302-023053,SKU-SHI-0003,shirts,XXL,Olive,2799,3047,0,N,,-8.860307253
ORD-20250303-023054,SKU-SHI-0001,shirts,M,Black,1999,1383,30.8,N,,30.8154077
ORD-20250303-023054,SKU-CRO-0005,croptops,S,Black,2399,1759,26.7,N,,26.67778241
ORD-20250303-023055,SKU-SHI-0001,shirts,XS,Olive,1999,4069,0,N,,-103.5517759
ORD-20250303-023056,SKU-PAN-0002,pants,XL,Black,2699,3845,0,N,,-42.46017043
ORD-20250303-023057,SKU-PAN-0016,pants,XL,Beige,2499,3840,0,N,,-53.66146459
ORD-20250303-023058,SKU-PAN-0002,pants,XS,White,2699,1538,43,N,,43.01593183
ORD-20250303-023058,SKU-PAN-0008,pants,XL,Blue,2999,1844,38.5,N,,38.51283761
ORD-20250303-023059,SKU-TSH-0004,tshirts,L,White,1499,2863,0,N,,-90.993996
ORD-20250303-023060,SKU-PAN-0002,pants,S,Grey,2699,2529,6.3,N,,6.298629122
ORD-20250303-023061,SKU-PAN-0008,pants,S,Olive,2999,3684,0,N,,-22.84094698
ORD-20250303-023062,SKU-SHI-0001,shirts,XXL,Blue,1999,3023,0,Y,RTO,-51.22561281
ORD-20250303-023063,SKU-SHI-0001,shirts,S,Navy,1999,3044,0,N,,-52.27613807
ORD-20250303-023064,SKU-TSH-0010,tshirts,XL,Grey,1799,3198,0,N,,-77.76542524
ORD-20250303-023065,SKU-PAN-0002,pants,XXL,Navy,2699,3796,0,Y,Size issue,-40.64468322
ORD-20250303-023066,SKU-SHI-0006,shirts,L,Navy,2799,1706,39.1,Y,Changed mind,39.04966059
ORD-20250303-023066,SKU-SHI-0003,shirts,XS,White,2799,1700,39.3,Y,Size issue,39.26402287
ORD-20250303-023067,SKU-JAC-0025,jackets,L,Blue,4499,2945,34.5,Y,Delayed delivery,34.54100911
ORD-20250303-023068,SKU-SHI-0001,shirts,XS,Black,1999,3309,0,N,,-65.53276638
ORD-20250303-023069,SKU-CRO-0048,croptops,S,Navy,1799,3281,0,N,,-82.3790995
ORD-20250303-023070,SKU-PAN-0002,pants,XXL,White,2699,3251,0,Y,Different than images,-20.45201927
ORD-20250303-023071,SKU-PAN-0008,pants,S,Blue,2999,3008,0,N,,-0.300100033
ORD-20250303-023072,SKU-SHI-0003,shirts,M,Olive,2799,3362,0,N,,-20.11432655
ORD-20250303-023073,SKU-TSH-0032,tshirts,M,White,1499,3439,0,N,,-129.4196131
ORD-20250304-023074,SKU-SHI-0036,shirts,M,Maroon,2299,3540,0,Y,Quality concern,-53.9799913
ORD-20250304-023075,SKU-SHI-0006,shirts,XS,Blue,2799,3351,0,N,,-19.72132905
ORD-20250304-023076,SKU-TSH-0004,tshirts,S,Grey,1499,3786,0,Y,RTO,-152.5683789
ORD-20250304-023077,SKU-SHI-0001,shirts,M,Beige,1999,1195,40.2,N,,40.22011006
ORD-20250304-023077,SKU-SHI-0003,shirts,L,Black,2799,1680,40,N,,39.97856377
ORD-20250304-023078,SKU-TSH-0010,tshirts,XXL,Maroon,1799,4184,0,N,,-132.573652
ORD-20250304-023079,SKU-TSH-0004,tshirts,M,Beige,1499,2791,0,N,,-86.19079386
ORD-20250304-023080,SKU-TSH-0029,tshirts,L,Maroon,1699,3323,0,Y,Size issue,-95.58563861
ORD-20250304-023081,SKU-SHI-0001,shirts,XS,Beige,1999,2642,0,N,,-32.16608304
ORD-20250304-023082,SKU-TSH-0004,tshirts,XL,Grey,1499,1062,29.1,N,,29.15276851
ORD-20250304-023082,SKU-SHI-0006,shirts,XL,Beige,2799,1970,29.6,N,,29.61772061
ORD-20250304-023083,SKU-SHI-0001,shirts,XS,Navy,1999,2720,0,N,,-36.06803402
ORD-20250304-023084,SKU-SHI-0001,shirts,L,Grey,1999,2894,0,N,,-44.77238619
ORD-20250304-023085,SKU-SHO-0011,shorts,S,Navy,1799,999,44.5,N,,44.46914953
ORD-20250304-023085,SKU-JAC-0027,jackets,L,Olive,4799,2284,50,N,,52.40675141
ORD-20250304-023086,SKU-PAN-0002,pants,L,Grey,2699,1754,35,N,,35.01296777
ORD-20250304-023086,SKU-PAN-0002,pants,M,Blue,2699,1761,34.7,N,,34.75361245
ORD-20250304-023087,SKU-PAN-0002,pants,XS,Black,2699,2935,0,Y,Size issue,-8.743979252
ORD-20250304-023088,SKU-SHI-0001,shirts,XS,Beige,1999,999,50,N,,50.02501251
ORD-20250304-023088,SKU-SHI-0001,shirts,XXL,White,1999,999,50,N,,50.02501251
ORD-20250304-023088,SKU-SHI-0001,shirts,XL,Navy,1999,999,50,N,,50.02501251
ORD-20250304-023089,SKU-PAN-0002,pants,XS,Maroon,2699,3234,0,N,,-19.82215635
ORD-20250304-023090,SKU-SHI-0054,shirts,M,Navy,2499,2793,0,N,,-11.76470588
ORD-20250304-023091,SKU-SHI-0052,shirts,M,Olive,2799,4047,0,N,,-44.58735263
ORD-20250304-023092,SKU-SHI-0017,shirts,XL,Olive,2299,1917,16.6,N,,16.61591997
ORD-20250304-023092,SKU-SHI-0001,shirts,XXL,Maroon,1999,1657,17.1,N,,17.10855428
ORD-20250305-023093,SKU-PAN-0009,pants,XL,Beige,2799,3590,0,N,,-28.26009289
ORD-20250305-023094,SKU-CRO-0007,croptops,M,Black,1899,1704,10.3,N,,10.2685624
ORD-20250305-023094,SKU-SHI-0001,shirts,XS,Black,1999,1752,12.3,N,,12.35617809
ORD-20250305-023095,SKU-PAN-0002,pants,XL,Maroon,2699,2682,0.6,N,,0.629862912
ORD-20250305-023096,SKU-PAN-0028,pants,M,Beige,3299,1985,39.8,N,,39.83025159
ORD-20250305-023096,SKU-PAN-0009,pants,S,Navy,2799,1771,36.7,N,,36.72740264
ORD-20250305-023097,SKU-JAC-0053,jackets,XS,Olive,4499,3463,23,N,,23.02733941
ORD-20250305-023098,SKU-PAN-0002,pants,XL,Navy,2699,3318,0,Y,Size issue,-22.93442016
ORD-20250305-023099,SKU-PAN-0022,pants,M,Blue,2499,3795,0,N,,-51.8607443
ORD-20250305-023100,SKU-CRO-0007,croptops,M,Grey,1899,3218,0,Y,RTO,-69.45760927
ORD-20250305-023101,SKU-PAN-0009,pants,XXL,Beige,2799,2254,19.5,Y,Quality concern,19.47123973
ORD-20250305-023102,SKU-PAN-0002,pants,XXL,Grey,2699,2506,7.2,N,,7.150796591
ORD-20250305-023103,SKU-SHI-0001,shirts,S,Navy,1999,999,50,N,,50.02501251
ORD-20250305-023103,SKU-PAN-0002,pants,XL,Maroon,2699,1308,50,N,,51.53760652
ORD-20250305-023103,SKU-PAN-0002,pants,XL,Grey,2699,1255,50,N,,53.50129678
ORD-20250305-023104,SKU-PAN-0002,pants,XXL,Grey,2699,2087,22.7,N,,22.67506484
ORD-20250305-023104,SKU-TSH-0010,tshirts,S,Navy,1799,1418,21.2,N,,21.17843246
ORD-20250305-023105,SKU-SHI-0001,shirts,XL,Black,1999,3586,0,Y,Changed mind,-79.38969485
ORD-20250305-023106,SKU-SHI-0003,shirts,XXL,Grey,2799,2843,0,N,,-1.571989996
ORD-20250305-023107,SKU-SHI-0024,shirts,XXL,Olive,2299,999,50,Y,Different than images,56.54632449
ORD-20250305-023107,SKU-CRO-0005,croptops,M,Beige,2399,999,50,Y,Different than images,58.35764902
ORD-20250305-023107,SKU-SHI-0024,shirts,S,White,2299,999,50,Y,Quality concern,56.54632449
ORD-20250305-023107,SKU-CRO-0019,croptops,L,Olive,1799,999,44.5,Y,Size issue,44.46914953
ORD-20250305-023107,SKU-PAN-0021,pants,M,Olive,2799,999,50,Y,Different than images,64.30868167
ORD-20250305-023108,SKU-SHI-0006,shirts,XXL,Grey,2799,3145,0,N,,-12.3615577
ORD-20250305-023109,SKU-CRO-0005,croptops,S,Blue,2399,3958,0,N,,-64.98541059
ORD-20250305-023110,SKU-SHI-0001,shirts,M,Grey,1999,2972,0,N,,-48.67433717
ORD-20250305-023111,SKU-SHI-0001,shirts,L,White,1999,2614,0,Y,Different than images,-30.76538269
ORD-20250305-023112,SKU-SHI-0001,shirts,L,Navy,1999,1921,3.9,N,,3.901950975
ORD-20250305-023112,SKU-TSH-0032,tshirts,XXL,Beige,1499,1391,7.2,N,,7.204803202
ORD-20250305-023113,SKU-SHI-0001,shirts,M,Beige,1999,3968,0,N,,-98.49924962
ORD-20250305-023114,SKU-SHI-0001,shirts,L,Olive,1999,1369,31.5,Y,RTO,31.51575788
ORD-20250305-023114,SKU-PAN-0002,pants,M,Beige,2699,1846,31.6,Y,RTO,31.60429789
ORD-20250305-023115,SKU-CRO-0005,croptops,S,Beige,2399,2988,0,N,,-24.55189662
ORD-20250305-023116,SKU-SHI-0001,shirts,S,White,1999,1783,10.8,N,,10.8054027
ORD-20250305-023116,SKU-TSH-0010,tshirts,XXL,Olive,1799,1607,10.7,N,,10.67259589
ORD-20250305-023117,SKU-CRO-0014,croptops,L,Olive,1799,3222,0,N,,-79.09949972
ORD-20250305-023118,SKU-SHI-0001,shirts,L,Maroon,1999,1449,27.5,N,,27.51375688
ORD-20250305-023118,SKU-PAN-0002,pants,M,White,2699,1850,31.5,N,,31.45609485
ORD-20250305-023119,SKU-SHI-0001,shirts,S,Maroon,1999,3042,0,N,,-52.17608804
ORD-20250305-023120,SKU-PAN-0022,pants,XL,White,2499,3563,0,Y,Different than images,-42.57703081
ORD-20250305-023121,SKU-SHI-0001,shirts,XS,White,1999,3048,0,N,,-52.47623812
ORD-20250306-023122,SKU-SHI-0001,shirts,XS,White,1999,1638,18.1,N,,18.05902951
ORD-20250306-023122,SKU-PAN-0002,pants,XL,Blue,2699,2167,19.7,N,,19.71100408
ORD-20250306-023123,SKU-SHI-0006,shirts,XXL,White,2799,1818,35.1,N,,35.04823151
ORD-20250306-023123,SKU-SHI-0001,shirts,M,Beige,1999,1264,36.7,N,,36.76838419
ORD-20250306-023124,SKU-TSH-0032,tshirts,XXL,Black,1499,3103,0,N,,-107.0046698
ORD-20250306-023125,SKU-TSH-0010,tshirts,XL,Olive,1799,3129,0,N,,-73.92996109
ORD-20250306-023126,SKU-JAC-0031,jackets,XL,Olive,4799,2858,40.4,Y,RTO,40.44592623
ORD-20250306-023127,SKU-JAC-0025,jackets,XS,Beige,4499,3667,18.5,N,,18.49299844
ORD-20250306-023128,SKU-SHI-0003,shirts,XS,White,2799,3752,0,Y,RTO,-34.04787424
ORD-20250306-023129,SKU-SHI-0001,shirts,L,Navy,1999,1020,49,Y,Quality concern,48.97448724
ORD-20250306-023129,SKU-SHI-0001,shirts,L,Olive,1999,1078,46.1,Y,Different than images,46.07303652
ORD-20250306-023129,SKU-SHI-0001,shirts,S,Beige,1999,1080,46,Y,Size issue,45.97298649
ORD-20250306-023130,SKU-SHI-0015,shirts,XS,Maroon,2199,3402,0,N,,-54.70668486
ORD-20250306-023131,SKU-SHI-0001,shirts,M,Olive,1999,3041,0,N,,-52.12606303
ORD-20250306-023132,SKU-SHI-0006,shirts,XL,Blue,2799,1496,46.5,N,,46.55234012
ORD-20250306-023132,SKU-CRO-0005,croptops,XL,White,2399,1325,44.8,N,,44.76865361
ORD-20250306-023133,SKU-SHI-0001,shirts,XXL,Black,1999,3060,0,N,,-53.07653827
ORD-20250306-023134,SKU-SHI-0001,shirts,XL,White,1999,3178,0,Y,RTO,-58.97948974
ORD-20250306-023135,SKU-SHI-0015,shirts,M,White,2199,3385,0,Y,Size issue,-53.93360618
ORD-20250306-023136,SKU-PAN-0002,pants,XL,Maroon,2699,3255,0,N,,-20.6002223
ORD-20250306-023137,SKU-SHO-0023,shorts,XL,Navy,1799,3154,0,Y,Changed mind,-75.31962201
ORD-20250306-023138,SKU-TSH-0029,tshirts,L,Blue,1699,2028,0,N,,-19.36433196
ORD-20250306-023138,SKU-TSH-0004,tshirts,M,Maroon,1499,1734,0,N,,-15.67711808
ORD-20250306-023139,SKU-SHO-0011,shorts,L,Navy,1799,3249,0,Y,Size issue,-80.60033352
ORD-20250306-023140,SKU-CRO-0005,croptops,M,Olive,2399,3028,0,N,,-26.21925802
ORD-20250306-023141,SKU-SHI-0001,shirts,M,Grey,1999,1681,15.9,N,,15.90795398
ORD-20250306-023141,SKU-PAN-0002,pants,M,Beige,2699,2287,15.3,N,,15.26491293
ORD-20250306-023142,SKU-SHI-0001,shirts,XXL,Black,1999,3422,0,Y,Different than images,-71.1855928
ORD-20250306-023143,SKU-SHI-0001,shirts,XXL,Grey,1999,3031,0,Y,RTO,-51.62581291
ORD-20250306-023144,SKU-SHI-0003,shirts,S,White,2799,1971,29.6,Y,RTO,29.58199357
ORD-20250306-023144,SKU-SHI-0006,shirts,M,Maroon,2799,1942,30.6,Y,RTO,30.61807788
ORD-20250307-023145,SKU-TSH-0004,tshirts,XS,Navy,1499,1379,8,Y,Size issue,8.005336891
ORD-20250307-023145,SKU-TSH-0010,tshirts,XXL,Maroon,1799,1720,4.4,Y,Size issue,4.391328516
